SCHOOL,STUDENT_ID,STATE_STUDENT_ID,FIRST_NAME,MIDDLE_NAME,LAST_NAME,GENDER,RACE,GRADE,BIRTH_YEAR,BIRTH_MONTH,BIRTH_DAY,BIRTH_DATE
15631,812416,7959749,Mary,Rosa,Branch,Male,Multiple,12,2005,9,4,9/4/2005
15631,838062,3297203,Kenneth,Rosemarie,Jackson,Male,White,9,2008,8,12,8/12/2008
15631,731612,2243958,Scott,Larry,Ali,Male,Hispanic,10,2007,7,10,7/10/2007
15631,824407,9114651,Patricia,Juanita,Murray,Female,Black,11,2005,7,25,7/25/2005
15631,672212,7754756,Bonnie,Michele,Avalos,Female,White,9,2007,7,24,7/24/2007
15631,196294,4871081,Bianca,Kevin,Hayes,Female,White,9,2008,4,22,4/22/2008
15631,694595,1034356,Brent,Manuel,Chambers,Male,Asian,11,2006,9,8,9/8/2006
15631,561592,1743718,Mary,Melvin,Chen,Male,Asian,11,2006,9,10,9/10/2006
15631,395275,7090673,Cory,Gina,Powell,Male,Hispanic,9,2008,12,5,12/5/2008
15631,887805,9859713,Willie,Benjamin,Wright,Male,White,11,2006,8,10,8/10/2006
15631,569765,8858032,Sylvester,Jerry,Nunez,Male,Asian,8,2009,8,25,8/25/2009
15631,297375,2698354,Elizabeth,Melanie,Mitchell,Female,Asian,8,2008,12,13,12/13/2008
15631,111456,2732748,Helga,Sharlene,Mullins,Female,Multiple,8,2009,4,3,4/3/2009
15631,799170,7687995,Betty,John,Armstrong,Female,White,9,2008,1,8,1/8/2008
15631,597629,3439119,Herschel,Louis,Price,Male,Asian,8,2009,8,5,8/5/2009
15631,710429,8701771,Kara,Bonita,Heath,Female,Hispanic,9,2009,4,17,4/17/2009
15631,775070,1963783,Curt,Andrew,Mueller,Male,Black,12,2006,10,11,10/11/2006
15631,679336,3463190,Jane,Janet,Carter,Female,Hispanic,9,2007,2,16,2/16/2007
15631,259289,9424154,John,Robbie,Allen,Male,White,10,2007,4,28,4/28/2007
15631,423342,9266067,Todd,Matthew,Patterson,Male,Asian,10,2007,5,3,5/3/2007
15631,683433,4534919,Micheal,Abby,Wood,Male,Multiple,10,2007,11,25,11/25/2007
15631,718605,5715165,Edith,Maria,Green,Female,Hispanic,12,2005,5,18,5/18/2005
15631,307264,5759528,Roger,Janet,Smith,Male,Black,8,2009,5,25,5/25/2009
15631,418654,5147311,George,Benjamin,Fitzpatrick,Male,White,11,2006,5,21,5/21/2006
15631,771725,1408638,Jennifer,Therese,Sellers,Female,Asian,9,2007,10,28,10/28/2007
15631,855441,7733598,Jerry,Florence,Peralta,Male,Hispanic,8,2008,2,8,2/8/2008
15631,494266,8442473,Carol,Diana,Quinn,Female,Hispanic,10,2006,9,3,9/3/2006
15631,738189,1448457,Jack,James,Hernandez,Male,Asian,12,2005,4,7,4/7/2005
15631,500805,9220229,Mary,Jorge,Livingston,Female,Asian,8,2009,10,10,10/10/2009
15631,468824,5570034,Thomas,Jacqueline,Gould,Male,Asian,8,2009,11,23,11/23/2009
15631,638836,9908792,Brian,Andrew,Moore,Male,Asian,9,2008,8,9,8/9/2008
15631,258696,1821241,Justin,Jorge,Sanders,Male,Asian,12,2005,5,18,5/18/2005
15631,140027,4276614,Erna,Carlos,Levy,Female,Black,9,2008,8,16,8/16/2008
15631,229203,9649326,Denise,Curt,Walters,Female,White,11,2006,1,5,1/5/2006
15631,420558,1358450,William,Mitchell,Suarez,Male,Black,9,2008,12,1,12/1/2008
15631,439053,1216031,James,Tiffany,Black,Male,White,10,2007,7,23,7/23/2007
15631,642073,5368589,Oliver,Jacob,Reyes,Male,Asian,10,2007,4,23,4/23/2007
15631,794260,9848033,Hugh,Crystal,Smith,Male,Black,9,2008,5,22,5/22/2008
15631,159884,8346367,Victoria,Sarah,Owens,Female,Black,12,2005,2,2,2/2/2005
15631,694131,4650045,Latonya,Christopher,Hayes,Female,White,12,2005,11,24,11/24/2005
15631,911369,2421892,Deirdre,Clarence,Hill,Female,Hispanic,8,2009,6,10,6/10/2009
15631,318897,4174886,Jesse,Clara,Trevino,Male,Asian,10,2007,12,6,12/6/2007
15631,632355,5426804,Teresa,Michael,Weber,Female,Black,11,2006,3,26,3/26/2006
15631,844275,3291273,Stanley,John,Russo,Male,White,12,2005,11,12,11/12/2005
15631,100168,5580412,Robert,Maurice,Jackson,Female,Hispanic,12,2005,4,25,4/25/2005
15631,482583,9116987,Moses,Dennis,Lopez,Male,Multiple,12,2005,11,15,11/15/2005
15631,395712,9029422,Christina,James,Padilla,Female,White,9,2008,12,2,12/2/2008
15631,311334,2949435,John,Christy,Acosta,Male,Hispanic,11,2006,5,10,5/10/2006
15631,245860,8800698,Jason,Virginia,Cochran,Male,Asian,10,2007,12,3,12/3/2007
15631,553268,9001127,Martin,Maria,Oliver,Male,Hispanic,12,2006,10,14,10/14/2006
15631,712586,2262844,Lauren,William,Larson,Female,Hispanic,12,2005,4,2,4/2/2005
15631,904727,2207424,Steven,Hattie,Marquez,Male,Black,11,2006,2,11,2/11/2006
15631,666772,8153833,Shawn,Mary,Gould,Female,Asian,10,2007,4,24,4/24/2007
15631,957762,7738880,Sharon,Robert,Horton,Female,Black,8,2009,9,9,9/9/2009
15631,173445,2339275,Walker,Danny,Jimenez,Male,Hispanic,11,2005,8,27,8/27/2005
15631,570974,5779072,Bonnie,Jason,Jones,Female,Multiple,9,2008,8,13,8/13/2008
15631,428819,5537300,Dan,Olive,David,Male,Hispanic,9,2008,9,26,9/26/2008
15631,145900,2322100,Josephine,Dena,Schneider,Female,Asian,11,2006,1,8,1/8/2006
15631,929563,3125802,Connie,Jason,Jackson,Male,Black,10,2007,5,22,5/22/2007
15631,111285,3468860,Kelly,Sarah,Bell,Male,White,8,2010,5,12,5/12/2010
15631,855996,4579030,Vincent,Frances,Stevens,Male,Black,10,2006,4,11,4/11/2006
15631,504675,7159914,Gabrielle,David,Hudson,Female,White,11,2006,5,28,5/28/2006
15631,619580,3752660,Andrew,Susan,Simmons,Male,Hispanic,8,2009,6,23,6/23/2009
15631,922515,4923741,Rosemary,Sharon,Enriquez,Female,Asian,9,2008,5,10,5/10/2008
15631,271394,2919523,Robert,David,Hoffman,Female,Multiple,11,2005,6,9,6/9/2005
15631,809807,6008464,Robert,Joann,Mckenzie,Female,Multiple,8,2009,8,4,8/4/2009
15631,510920,9454233,Helene,Wade,Meyer,Female,Multiple,12,2004,1,17,1/17/2004
15631,274503,1223401,Laura,Joan,Chavez,Female,White,12,2005,5,14,5/14/2005
15631,470187,8041871,Max,Trina,Zuniga,Male,Black,9,2008,4,27,4/27/2008
15631,360848,6814783,Vincent,Dianna,Garrison,Male,Asian,11,2006,7,25,7/25/2006
15631,521722,4707299,Felicia,Jess,Roth,Female,Asian,9,2009,10,20,10/20/2009
15631,692796,2329226,Shelby,Michele,Thompson,Male,White,11,2006,7,3,7/3/2006
15631,746477,4376053,Kaitlin,Charlotte,Norman,Female,White,10,2007,12,18,12/18/2007
15631,210337,5820031,Sharon,Ruth,Bell,Female,Hispanic,12,2005,1,10,1/10/2005
15631,753157,6266830,Holly,Francis,Cook,Female,Multiple,9,2008,7,18,7/18/2008
15631,941525,4311039,Irma,John,Kennedy,Female,Multiple,11,2005,9,18,9/18/2005
15631,763243,7172885,Nanette,Charles,Smith,Female,Multiple,8,2009,1,2,1/2/2009
15631,176750,1170120,Robert,Lilly,Miles,Male,Black,10,2007,12,9,12/9/2007
15631,638818,1652266,Melvin,Sarah,Martinez,Male,Asian,9,2008,1,21,1/21/2008
15631,371112,4799233,Sandra,Dana,Williams,Female,Multiple,11,2007,6,15,6/15/2007
15631,691666,6739204,Wm,Pauline,Logan,Male,White,9,2008,6,8,6/8/2008
15631,702955,9743712,Roderick,Cynthia,Guzman,Male,Hispanic,8,2009,8,16,8/16/2009
15631,134780,9946793,Charlie,Brandi,Jones,Male,Asian,8,2009,9,5,9/5/2009
15631,357294,6838920,Anthony,Linda,Owens,Male,Multiple,12,2005,4,11,4/11/2005
15631,597060,1724941,Samuel,Walter,Mendoza,Male,Multiple,8,2010,4,10,4/10/2010
15631,617974,7403516,Sandra,Linda,Rios,Female,Multiple,12,2005,4,18,4/18/2005
15631,322981,7985635,Melvin,Alfonzo,Ibarra,Male,White,11,2006,6,16,6/16/2006
15631,595770,8254918,Maryann,Martha,Johnson,Female,Asian,9,2008,3,23,3/23/2008
15631,892100,1805316,Beverly,Troy,Harrington,Female,Black,11,2006,3,3,3/3/2006
15631,442534,5520022,Winston,Michael,Carter,Male,Asian,10,2007,2,19,2/19/2007
15631,480356,9090695,Marie,Alicia,Rich,Female,Asian,9,2007,12,6,12/6/2007
15631,460191,6751768,Thomas,Ronnie,Green,Male,Black,12,2005,2,16,2/16/2005
15631,298537,6957351,Holly,Michael,Shelton,Female,White,8,2009,10,19,10/19/2009
15631,202956,1677848,Donna,Robert,Smith,Female,Hispanic,11,2006,11,27,11/27/2006
15631,981685,7647327,Gregory,Gerald,Perry,Male,White,11,2006,5,15,5/15/2006
15631,930365,5618378,Gerald,Charles,Marshall,Male,Hispanic,12,2004,3,24,3/24/2004
15631,319320,5142227,Joanne,Rosa,Williams,Female,Multiple,9,2007,12,11,12/11/2007
15631,366832,1574993,Ryan,Darryl,Lambert,Male,Hispanic,9,2008,9,9,9/9/2008
15631,555237,3790353,Alicia,Reginald,Meza,Female,Hispanic,12,2004,3,17,3/17/2004
15631,369098,4865463,Rebecca,Mary,Murphy,Female,White,10,2007,6,12,6/12/2007
15631,110766,9733026,Mabel,Frank,Valdez,Female,Asian,11,2007,7,13,7/13/2007
15631,279385,2860898,Douglas,Rod,Adams,Male,White,10,2007,10,28,10/28/2007
15631,173441,8840196,Thomas,Reed,Hensley,Male,Black,12,2005,12,23,12/23/2005
15631,630893,8209400,Galen,Amy,Archer,Male,Multiple,8,2009,5,20,5/20/2009
15631,308809,7035627,David,Beth,Collins,Male,Asian,10,2008,1,26,1/26/2008
15631,128031,3357768,Eileen,Julie,Ortiz,Female,Hispanic,11,2006,6,24,6/24/2006
15631,210237,4832171,William,Silvia,Davis,Male,Multiple,11,2006,5,9,5/9/2006
15631,961448,7321000,Sharon,Genevieve,Harper,Female,Hispanic,11,2005,4,15,4/15/2005
15631,942305,8529840,Pauline,Maria,Underwood,Female,Black,12,2006,10,15,10/15/2006
15631,619504,3531138,Zachary,James,Clark,Male,Asian,8,2008,11,24,11/24/2008
15631,306706,7129749,Nelda,Amber,Ho,Female,White,12,2004,9,2,9/2/2004
15631,531016,6250978,Darrell,Leslie,Joseph,Male,Multiple,8,2009,7,4,7/4/2009
15631,992104,9383616,Mary,Sandra,Eaton,Male,Hispanic,8,2008,5,24,5/24/2008
15631,555696,9388998,Carrie,Ben,Lugo,Female,Asian,10,2007,10,20,10/20/2007
15631,371615,9500356,Anthony,Laura,Moore,Male,Black,8,2010,9,18,9/18/2010
15631,495211,3653821,Kurtis,Jason,Baker,Male,Black,12,2006,1,15,1/15/2006
15631,649458,6073124,Dawn,Dwayne,Nava,Female,Asian,11,2005,6,17,6/17/2005
15631,891364,4218047,Carmen,Andrea,Jones,Female,Black,8,2009,3,14,3/14/2009
15631,953971,9054105,Bruce,Joseph,Guerrero,Male,Multiple,9,2008,6,17,6/17/2008
15631,994052,4382670,Allan,Brenda,Mora,Male,Asian,8,2009,6,21,6/21/2009
15631,537346,1444129,Matthew,James,Huerta,Male,Multiple,9,2008,9,13,9/13/2008
15631,250149,3662854,Angelo,Yolanda,Morris,Male,Black,12,2005,9,19,9/19/2005
15631,657509,8284987,Albert,Floyd,Brown,Male,White,10,2007,10,12,10/12/2007
15631,341325,9288003,Mary,Nina,Johnson,Male,Asian,12,2005,3,2,3/2/2005
15631,593444,4007413,Marta,Margaret,Rosas,Female,Hispanic,11,2006,1,12,1/12/2006
15631,797462,9433053,Cornelius,Jill,Carr,Male,Asian,12,2004,1,4,1/4/2004
15631,494812,3322062,Jose,Pamela,Carter,Male,Asian,9,2008,11,1,11/1/2008
15631,418614,5725402,Ronald,Sheri,Garza,Male,Multiple,11,2006,4,14,4/14/2006
15631,330035,6750629,Karen,Gina,Hudson,Female,Multiple,8,2010,10,3,10/3/2010
15631,821400,9602678,Charles,Judy,Hayden,Male,Asian,9,2008,10,26,10/26/2008
15631,950094,9406232,Orville,Jeffrey,Malone,Male,Hispanic,11,2006,7,22,7/22/2006
15631,514680,5261818,Richard,Dora,Mason,Male,Multiple,9,2009,6,21,6/21/2009
15631,346060,8923866,Victor,Rick,Chavez,Male,Hispanic,10,2008,4,22,4/22/2008
15631,860372,7423652,Sam,Joseph,Farley,Male,Hispanic,10,2007,11,24,11/24/2007
15631,136844,3144201,Vincent,Kristina,Saunders,Male,Multiple,9,2009,8,16,8/16/2009
15631,490049,4220129,John,Teri,Rubio,Female,Black,8,2009,10,8,10/8/2009
15631,608013,5390256,Jessie,Jennifer,Robinson,Male,White,11,2006,11,4,11/4/2006
15631,168931,7690283,Debra,Daniel,Gonzalez,Female,White,8,2009,1,28,1/28/2009
15631,711560,6873246,Gary,Francis,Tran,Male,Asian,10,2007,12,12,12/12/2007
15631,784832,8248186,Manuel,Michael,Dudley,Male,White,9,2008,10,11,10/11/2008
15631,309769,8483584,Gary,Jamie,Macdonald,Male,Asian,11,2006,8,7,8/7/2006
15631,931129,4656751,Karen,Barbara,Burns,Female,Multiple,12,2006,4,11,4/11/2006
15631,490865,9201350,Justin,Jason,Barber,Male,Multiple,9,2008,8,7,8/7/2008
15631,719016,3216840,Scott,Gary,Brown,Male,Asian,10,2007,8,8,8/8/2007
15631,700952,1400479,Dustin,Jason,Taylor,Male,Multiple,11,2007,5,20,5/20/2007
15631,593768,9437450,Melissa,Hallie,Everett,Female,Asian,12,2005,7,18,7/18/2005
15631,376147,7918686,Clara,Richard,Oliver,Female,Multiple,9,2008,2,4,2/4/2008
15631,808787,6700499,Joan,Francis,Reyes,Female,White,11,2006,10,19,10/19/2006
15631,961192,1009409,Molly,Howard,Floyd,Female,Asian,8,2009,4,12,4/12/2009
15631,940935,2844876,Candace,Lillian,Clark,Female,Hispanic,11,2006,8,21,8/21/2006
15631,131777,6306340,Matthew,Brittany,Tran,Male,Asian,10,2007,8,3,8/3/2007
15631,349757,6993774,Debra,John,Soto,Female,Hispanic,10,2007,7,11,7/11/2007
15631,944597,5042792,Margaret,Tracy,Miller,Female,Hispanic,8,2009,4,16,4/16/2009
15631,173377,8299518,Ruby,Angela,Williams,Female,Multiple,11,2006,12,7,12/7/2006
15631,626871,3858138,Gordon,Thomas,Baker,Male,Black,9,2008,3,13,3/13/2008
15631,714697,8629113,Larry,Mary,Wheeler,Male,Hispanic,9,2008,4,11,4/11/2008
15631,908500,9010580,Andrew,Caroline,Rodriguez,Male,Black,12,2005,6,6,6/6/2005
15631,299075,5321364,Judith,Virgil,Garcia,Female,White,8,2009,5,7,5/7/2009
15631,109503,2796424,Lana,Mack,Rivera,Female,Multiple,8,2009,2,8,2/8/2009
15631,845782,2346032,Janet,Adriana,Enriquez,Female,White,11,2006,7,25,7/25/2006
15631,190273,4494768,William,Bonnie,Dawson,Male,Hispanic,12,2006,2,5,2/5/2006
15631,821482,6662652,Janice,Kenneth,Griffith,Female,Multiple,11,2006,5,8,5/8/2006
15631,860730,8905172,Edward,Donna,Rhodes,Male,Multiple,10,2007,11,21,11/21/2007
15631,694434,4033167,Jeannie,Carol,Harper,Female,Multiple,8,2008,2,16,2/16/2008
15631,171529,7286399,Carolyn,Michael,Patton,Female,Multiple,10,2007,6,2,6/2/2007
15631,449967,4344465,Wallace,Richard,Robinson,Male,White,12,2005,10,10,10/10/2005
15631,809386,5787081,Loretta,Jacqueline,Noble,Female,Multiple,12,2005,5,17,5/17/2005
15631,901168,7306895,Cynthia,Tamika,Rodriguez,Female,Black,8,2009,2,23,2/23/2009
15631,967976,3487459,Anna,Sharon,Potts,Female,Multiple,12,2005,11,5,11/5/2005
15631,113696,4732614,Robert,Jason,Carroll,Male,White,9,2008,2,16,2/16/2008
15631,265929,8174532,Carl,Jared,Hughes,Male,Multiple,8,2010,4,22,4/22/2010
15631,897982,2408116,Corine,Carolyn,Whitaker,Female,Black,8,2009,2,8,2/8/2009
15631,577055,8009569,Phillip,Jennifer,Trevino,Male,Hispanic,11,2005,3,21,3/21/2005
15631,310192,8186785,Curtis,Terry,Foster,Male,Multiple,10,2008,3,26,3/26/2008
15631,397985,3888913,George,Grant,Barr,Male,White,8,2009,5,8,5/8/2009
15631,451496,7774786,Jason,Hope,Long,Male,Asian,11,2006,8,6,8/6/2006
15631,343397,5891220,Brandon,Leo,Corona,Male,Multiple,10,2007,11,7,11/7/2007
15631,897128,3885529,Debra,Elizabeth,Baker,Female,Black,9,2008,4,22,4/22/2008
15631,759376,5458236,Calvin,Emma,Lopez,Male,Multiple,8,2009,5,5,5/5/2009
15631,584728,8182613,Jeffrey,David,Hall,Male,Multiple,9,2008,2,11,2/11/2008
15631,984771,1353004,Nathaniel,Michael,Valdez,Male,Black,8,2009,7,14,7/14/2009
15631,420949,5886542,Robert,Peter,Kramer,Male,Multiple,10,2006,3,3,3/3/2006
15631,204892,4989675,James,Sarah,Ortega,Male,Asian,8,2008,3,13,3/13/2008
15631,880942,1877895,Mark,Stacy,Christensen,Male,White,9,2008,7,10,7/10/2008
15631,560617,6397894,James,Carl,Smith,Female,White,10,2007,1,6,1/6/2007
15631,423722,7056453,Jared,Mark,Prince,Male,Hispanic,10,2007,9,28,9/28/2007
15631,218208,3956958,Helen,Sarah,Smith,Female,Hispanic,9,2008,2,15,2/15/2008
15631,968083,1159335,Holly,Kyle,Castro,Female,Black,11,2006,6,11,6/11/2006
15631,142010,4801080,Evelyn,Thomas,Sanders,Female,Multiple,11,2006,9,1,9/1/2006
15631,843874,2463396,Seth,Mildred,Coleman,Male,Asian,10,2007,2,27,2/27/2007
15631,934902,4567279,Jennifer,Gina,Long,Female,Black,8,2009,7,21,7/21/2009
15631,182928,2643836,Michael,Mary,Lopez,Male,Black,12,2004,1,2,1/2/2004
15631,295218,8644601,Priscilla,Emma,Clark,Female,Asian,10,2007,5,24,5/24/2007
15631,163819,9961588,Peter,Melissa,Roberts,Male,Asian,8,2010,2,1,2/1/2010
15631,162186,3607242,Raymond,Michelle,Yang,Male,Asian,11,2005,2,24,2/24/2005
15631,487582,9966691,Lori,Matthew,Clements,Female,Asian,9,2008,10,7,10/7/2008
15631,888722,7645506,Kristen,Christian,Hebert,Female,Asian,11,2005,4,9,4/9/2005
15631,880987,1854359,Sheryl,Patrick,Yang,Female,Multiple,8,2009,1,18,1/18/2009
15631,316448,5629317,Catherine,Shannon,Person,Female,Hispanic,8,2009,4,18,4/18/2009
15631,774881,3690970,Lorena,Calvin,Wiggins,Female,White,12,2005,8,17,8/17/2005
15631,805591,4783874,John,Beverly,Ellis,Female,Multiple,10,2006,7,26,7/26/2006
15631,894285,9729537,James,Barbara,Cox,Female,Asian,10,2007,6,21,6/21/2007
15631,691372,8240557,Michael,Cynthia,Morrow,Female,Asian,11,2006,12,11,12/11/2006
15631,594015,1929016,Julius,Michael,Montgomery,Male,Multiple,9,2008,6,3,6/3/2008
15631,607676,6903496,Heidi,Victor,Edwards,Female,Black,10,2006,3,3,3/3/2006
15631,410867,9543054,Pedro,Thomas,Cervantes,Male,White,9,2009,4,10,4/10/2009
15631,995354,1880625,Johnnie,Gary,Hernandez,Male,White,10,2007,3,20,3/20/2007
15631,439520,2466936,Donna,Harry,Miller,Female,Multiple,10,2007,6,3,6/3/2007
15631,821188,7420455,Kenneth,Anthony,Ward,Male,Black,8,2009,12,20,12/20/2009
15631,565936,8960886,Thomas,William,Rodriguez,Male,White,8,2009,6,14,6/14/2009
15631,804506,6773376,Arthur,Steven,Hayes,Male,Asian,8,2009,2,16,2/16/2009
15631,560528,9477815,Rodolfo,Willard,Lara,Male,Black,11,2006,9,1,9/1/2006
15631,136691,1333751,Jerry,Ruth,Gibbs,Male,Multiple,12,2005,2,27,2/27/2005
15631,632597,8563248,Michael,Donald,Bowers,Male,Multiple,11,2005,5,7,5/7/2005
15631,679245,6713738,Matthew,Troy,Schmidt,Male,Hispanic,10,2006,1,25,1/25/2006
15631,398881,8809331,Kimberly,Marva,Jones,Female,Hispanic,11,2006,3,28,3/28/2006
15631,655254,9033572,John,Charles,Case,Male,Asian,11,2006,5,22,5/22/2006
15631,479777,3124160,Dominic,Travis,Wilson,Male,Hispanic,9,2008,9,15,9/15/2008
15631,580695,9971495,Kimberly,Melanie,Daniel,Female,Hispanic,10,2007,7,21,7/21/2007
15631,933383,3105059,James,Walter,Vasquez,Male,Asian,8,2009,11,25,11/25/2009
15631,710467,6032593,Mike,Gilbert,Cochran,Male,White,8,2009,12,14,12/14/2009
15631,942152,9903315,Mildred,George,Martinez,Female,White,12,2005,1,16,1/16/2005
15631,381042,5538186,Margaret,Erik,Mclean,Female,Asian,10,2007,9,4,9/4/2007
15631,424080,6413921,Erwin,Ashley,Montoya,Male,White,8,2008,11,4,11/4/2008
15631,594737,9266783,William,Mildred,Shepard,Male,White,11,2006,12,22,12/22/2006
15631,157790,9341643,Elton,Donald,Ford,Male,Black,12,2005,8,14,8/14/2005
15631,314202,9654591,Christopher,Jesse,Elliott,Male,Asian,12,2005,9,4,9/4/2005
15631,398183,5594968,Phillip,Aaron,Lawson,Male,Hispanic,10,2007,11,24,11/24/2007
15631,778047,9010347,Christopher,Luke,Burton,Male,Hispanic,11,2006,6,23,6/23/2006
15631,717922,4906854,Christopher,William,Swanson,Male,Hispanic,8,2009,1,19,1/19/2009
15631,239499,3918300,Sonia,William,Goodman,Female,Asian,12,2005,9,21,9/21/2005
15631,882434,2680567,Todd,Alice,Zimmerman,Male,Black,12,2005,6,4,6/4/2005
15631,512507,2546823,Wanda,Robert,Phelps,Female,Hispanic,10,2007,7,2,7/2/2007
15631,201044,7680069,Sharon,Ruth,Nelson,Female,Multiple,8,2009,1,25,1/25/2009
15631,966964,3614231,Kim,Natalie,Hanson,Female,Black,12,2005,2,23,2/23/2005
15631,544673,3777728,Kathryn,Edna,Adams,Female,Hispanic,9,2007,10,15,10/15/2007
15631,213389,2830818,Chris,Adam,Garrett,Male,Multiple,8,2009,5,6,5/6/2009
15631,202739,6522863,Michele,Lisa,Foster,Female,Hispanic,9,2009,1,3,1/3/2009
15631,803312,7044051,Charles,Jodi,Cruz,Male,Hispanic,12,2005,8,18,8/18/2005
15631,343756,6256917,Cheryl,Jeffrey,Martinez,Female,Hispanic,10,2007,12,26,12/26/2007
15631,414825,9161309,Raul,Jason,Parker,Male,Multiple,9,2008,6,4,6/4/2008
15631,721780,7072591,Dorothy,Nancy,Frazier,Female,Black,11,2006,9,17,9/17/2006
15631,469842,3738586,Heather,Carolyn,Farmer,Female,Hispanic,11,2005,5,23,5/23/2005
15631,134056,5289710,William,Henry,Mckinney,Male,Black,12,2005,6,17,6/17/2005
15631,469158,3584075,Peter,Christine,Herrera,Male,Black,10,2007,8,8,8/8/2007
15631,648911,7036050,James,Veronica,Barber,Male,Multiple,11,2005,8,28,8/28/2005
15631,811514,6290887,Marilyn,Brian,Mendoza,Female,Multiple,10,2006,7,28,7/28/2006
15631,959971,3319523,John,Andrea,Rogers,Male,Hispanic,8,2009,1,20,1/20/2009
15631,597864,5245293,Diane,Jeff,White,Female,Hispanic,8,2009,8,9,8/9/2009
15631,245168,7229859,Mark,Spencer,Ramsey,Male,Asian,10,2007,9,4,9/4/2007
15631,651464,5920630,Timothy,Debbie,Campbell,Male,Black,12,2005,1,23,1/23/2005
15631,865468,8715566,Randy,Ronald,Olson,Male,Hispanic,9,2008,1,25,1/25/2008
15631,951504,9283776,Dustin,Jim,Hernandez,Male,Asian,11,2006,3,27,3/27/2006
15631,371151,3860762,Rodrigo,Laura,Fox,Male,Asian,8,2009,2,16,2/16/2009
15631,380991,6882641,Louis,James,Medina,Male,Asian,9,2008,2,11,2/11/2008
15631,145690,4919971,Deana,John,Espinoza,Female,Multiple,10,2007,12,1,12/1/2007
15631,864309,7095324,Renee,Roger,Reyes,Female,Hispanic,12,2005,8,27,8/27/2005
15631,303502,1475490,Cassandra,Brent,Kane,Female,Asian,10,2007,3,6,3/6/2007
15631,525367,3920865,Ramon,Clarence,Williams,Male,Black,10,2007,4,23,4/23/2007
15631,372183,6360519,Mary,Billy,Myers,Female,Hispanic,9,2008,2,27,2/27/2008
15631,951995,4203950,Jonathan,Dorothy,Smith,Male,Black,8,2009,9,10,9/10/2009
15631,311899,6630937,Andrea,Michelle,Scott,Female,Hispanic,8,2009,8,15,8/15/2009
15631,392149,7075536,Jack,Helen,Smith,Male,Hispanic,8,2009,11,18,11/18/2009
15631,674409,6275725,Ruby,Alberta,Buchanan,Female,Hispanic,11,2007,8,20,8/20/2007
15631,426584,7248967,Irene,Karl,Perkins,Female,Hispanic,10,2006,1,19,1/19/2006
15631,147174,9063625,Dorothy,Harry,Cobb,Female,Asian,10,2007,6,6,6/6/2007
15631,382514,5450611,Edward,Michael,Oconnell,Male,Hispanic,11,2005,5,2,5/2/2005
15631,119820,5146416,Efren,Cheryl,Garcia,Male,Asian,12,2004,5,19,5/19/2004
15631,587431,6356244,Amanda,Anna,Fuller,Female,Black,11,2006,2,24,2/24/2006
15631,335143,9221171,Cody,Edwin,Ward,Male,Multiple,12,2005,2,5,2/5/2005
15631,991722,4286377,Manuela,Lisa,Jimenez,Female,Black,11,2007,2,18,2/18/2007
15631,567533,2454313,Trevor,Dee,Medina,Male,Black,9,2009,4,27,4/27/2009
15631,445767,5062468,Frederick,Paul,Payne,Male,White,11,2006,4,18,4/18/2006
15631,234172,9517882,Ross,Kristi,Huffman,Male,Hispanic,10,2008,1,7,1/7/2008
15631,619482,7081793,Brian,Richard,Schultz,Male,Multiple,10,2007,2,27,2/27/2007
15631,501971,2576885,Virginia,Kyle,Mitchell,Female,Black,9,2009,7,1,7/1/2009
15631,139185,8229371,Melissa,Michele,Mcdaniel,Female,White,11,2006,4,13,4/13/2006
